player_id,name,url,position,score,hometown,offers,state
1009,Ladarius Tennison,https://247sports.com/player/ladarius-tennison-46039703/high-school,ATH ,0.9287," Rockledge (ROCKLEDGE, FL)                    ","['Auburn', 'Miami', 'Baylor', 'Boston College', 'Clemson', 'Florida', 'Florida State', 'Georgia', 'Georgia Tech', 'Kentucky', 'Louisville', 'Michigan', 'Missouri', 'NC State', 'Nebraska', 'North Carolina', 'Ole Miss', 'Penn State', 'Rutgers', 'South Alabama', 'South Carolina', 'Texas A&M', 'Toledo', 'West Virginia']",FL
1010,Chris Thompson Jr.,https://247sports.com/player/chris-thompson-jr-46041974/high-school,S ,0.9216," Duncanville (Duncanville, TX)                    ","['Auburn', 'Ohio State', 'Texas', 'USC', 'Alabama', 'Arkansas', 'Baylor', 'Clemson', 'Colorado', 'Colorado State', 'Florida', 'Florida State', 'Georgia', 'Georgia Tech', 'Grambling State', 'Illinois', 'Kansas', 'Kansas State', 'LSU', 'Miami', 'Michigan', 'Michigan State', 'Missouri', 'Nebraska', 'North Texas', 'Notre Dame', 'Oklahoma State', 'Ole Miss', 'Purdue', 'SMU', 'Stanford', 'TCU', 'Tennessee', 'Texas A&M', 'Texas Tech', 'Virginia Tech']",TX
1011,Romello Height,https://247sports.com/player/romello-height-46080260/high-school,OLB ,0.8884," Dublin (Dublin, GA)                    ","['Auburn', 'Kentucky', 'Miami', 'Arizona State', 'Cincinnati', 'Coastal Carolina', 'East Carolina', 'Florida', 'Georgia Southern', 'Georgia State', 'Georgia Tech', 'Kansas', 'Kent State', 'Liberty', 'Louisville', 'Missouri', 'Ole Miss', 'Rutgers', 'South Carolina', 'Syracuse', 'Tennessee', 'Tulane', 'UCF', 'USC', 'USF', 'Vanderbilt', 'Virginia', 'Western Kentucky']",GA
1012,Kilian Zierer,https://247sports.com/player/kilian-zierer-46083297/high-school,OT ,0.8818," College of the Canyons (Valencia, CA)                    ",,CA
1013,Avery Jernigan,https://247sports.com/player/avery-jernigan-46051590/high-school,OG ,0.8797," Pierce County (Blackshear, GA)                    ","['Auburn', 'Florida State', 'Kentucky', 'Louisville', 'Nebraska', 'South Carolina', 'Vanderbilt', 'Clemson', 'Georgia', 'Georgia Tech']",GA
1014,Tate Johnson,https://247sports.com/player/tate-johnson-46050150/high-school,OG ,0.8784," Callaway (Hogansville, GA)                    ","['Auburn', 'Georgia Tech', 'Boston College', 'Cincinnati', 'Coastal Carolina', 'East Carolina', 'Florida', 'Florida State', 'Georgia State', 'Indiana', 'Louisiana', 'Louisville', 'Michigan State', 'Missouri', 'Ole Miss', 'Pittsburgh', 'Purdue', 'South Alabama', 'Troy', 'Vanderbilt', 'Wake Forest', 'West Virginia']",GA
1015,Chayil Garnett,https://247sports.com/player/chayil-garnett-46052903/high-school,DUAL ,0.8643," Lakeland (Lakeland, FL)                    ","['Auburn', 'Bowling Green', 'Central Michigan', 'Charlotte', 'Coastal Carolina', 'Cornell', 'Dartmouth', 'Duke', 'Florida Atlantic', 'Harvard', 'Kent State', 'Louisiana', 'Southern Miss', 'Temple', 'Toledo', 'UCF', 'USF', 'Western Michigan', 'Duke', 'Florida State', 'West Virginia']",FL
1051,DJ Smith,https://247sports.com/player/dj-smith-87631/high-school,APB ,0.8426," Lone Star (Frisco, TX)    ","['Eastern Michigan', 'Connecticut', 'Florida Atlantic', 'Brigham Young', 'Memphis', 'San Jose State', 'Abilene Christian', 'Air Force', 'Arkansas State', 'Colorado', 'Hawaii', 'Howard', 'Illinois State', 'Louisiana-Monroe', 'Miami (OH)', 'Nebraska', 'New Mexico', 'New Mexico State', 'Sam Houston State', 'San Diego State', 'Southern Miss', 'TCU', 'Texas State', 'Toledo', 'Tulane', 'UAB', 'Virginia Tech']",TX
1072,Andrew Raym,https://247sports.com/player/andrew-raym-46042593/high-school,OG ,0.9577," Broken Arrow (Broken Arrow, OK)    ","['Oklahoma', 'Georgia', 'Michigan', 'Alabama', 'Arkansas', 'Auburn', 'Baylor', 'Florida', 'LSU', 'Memphis', 'Mississippi State', 'Notre Dame', 'Oklahoma State', 'SMU', 'Stanford', 'TCU', 'Texas', 'Texas A&M', 'Tulsa']",OK
1073,Seth McGowan,https://247sports.com/player/seth-mcgowan-46042960/high-school,RB ,0.9382," Poteet (Mesquite, TX)    ","['Oklahoma', 'Georgia', 'Alabama', 'Arizona State', 'Arkansas', 'Baylor', 'Bowling Green', 'Colorado', 'Kansas', 'LSU', 'Michigan', 'Mississippi State', 'Missouri', 'Nebraska', 'Notre Dame', 'Ohio State', 'Oklahoma State', 'Oregon', 'SMU', 'Stanford', 'TCU', 'Texas', 'Texas A&M', 'Texas Tech', 'Tulsa', 'USC', 'Wisconsin']",TX
1074,Marvin Mims,https://247sports.com/player/marvin-mims-46049311/high-school,WR ,0.9288," Lone Star (Frisco, TX)    ","['Oklahoma', 'Colorado', 'Stanford', 'Arizona', 'Arizona State', 'Arkansas', 'Baylor', 'Illinois', 'Indiana', 'Kansas', 'Kansas State', 'Mississippi State', 'Missouri', 'Nebraska', 'Notre Dame', 'Ohio State', 'Oklahoma State', 'Purdue', 'SMU', 'Southern Miss', 'TCU', 'Tennessee', 'Texas A&M', 'Texas Tech', 'Tulsa', 'Utah', 'Vanderbilt', 'Virginia Tech', 'Washington State', 'Wisconsin']",TX
1075,Bryson Washington,https://247sports.com/player/bryson-washington-46049451/high-school,S ,0.9188," C.E. King (Houston, TX)    ","['Oklahoma', 'Texas', 'Alabama', 'Auburn', 'Baylor', 'Clemson', 'Colorado', 'Florida', 'Florida State', 'Georgia', 'Houston', 'Kansas State', 'Louisville', 'LSU', 'Miami', 'Michigan State', 'Nebraska', 'Ohio State', 'Ole Miss', 'Oregon', 'Tennessee', 'Texas A&M', 'Texas Tech', 'USC']",TX
1076,Perrion Winfrey,https://247sports.com/player/perrion-winfrey-46039840/high-school,DT ,0.9162," Iowa Western C.C. (Council Bluffs, IA)    ","['Morgan State', 'Virginia Tech', 'Western Illinois', 'Wyoming', 'Illinois', 'Northwestern']",IA
1077,Michael Henderson,https://247sports.com/player/michael-henderson-46037341/high-school,ATH ,0.9006," Ranchview (Carrollton, TX)    ","['Oklahoma', 'Georgia', 'Alabama', 'Arizona', 'Arizona State', 'Arkansas', 'Baylor', 'Colorado', 'Florida', 'Georgia', 'Houston', 'Illinois', 'Louisville', 'Miami', 'Missouri', 'Nebraska', 'North Texas', 'Oregon', 'San Diego State', 'SMU', 'TCU', 'Tennessee', 'Texas', 'Texas A&M', 'Texas Tech', 'Washington']",TX
1078,Shane Whitter,https://247sports.com/player/shane-whitter-46055031/high-school,ILB ,0.8887," Walter M Williams (Burlington, NC)    ","['Oklahoma', 'Wake Forest', 'Charlotte', 'Elon', 'Liberty', 'Navy', 'North Carolina']",NC
1079,DJ Graham,https://247sports.com/player/dj-graham-46037403/high-school,ATH ,0.8817," Keller Central (Keller, TX)    ","['Oklahoma', 'Arkansas', 'Baylor', 'Colorado', 'Georgia', 'Houston', 'Indiana', 'Kansas', 'Louisiana Tech', 'LSU', 'Miami', 'Michigan', 'Missouri', 'Nebraska', 'Notre Dame', 'Ohio State', 'Oklahoma State', 'SMU', 'Texas Tech', 'Tulsa', 'Utah', 'Washington State']",TX
1080,Josh Ellison,https://247sports.com/player/josh-ellison-46037856/high-school,DT ,0.8809999999999999," Blinn College (Brenham, TX)                    ","['Texas A&M', 'Baylor', 'Indiana', 'Kansas', 'Tennessee', 'UTSA']",TX
1081,Noah Nelson,https://247sports.com/player/noah-nelson-46047383/high-school,OT ,0.8783," Williams Field (Gilbert, AZ)    ","['Oklahoma', 'Michigan', 'UCLA', 'Arizona', 'Arizona State', 'Auburn', 'Colorado', 'Georgia Tech', 'Indiana', 'Louisiana', 'Memphis', 'Oklahoma State', 'Purdue', 'USC', 'Utah', 'Washington', 'Washington State']",AZ
1114,Tyreem Powell,https://247sports.com/player/tyreem-powell-46054982/high-school,ATH ,0.8627," Vineland South (Vineland, NJ)                    ","['Rutgers', 'Virginia Tech', 'Temple']",NJ
1115,Malachi Melton,https://247sports.com/player/malachi-melton-46047378/high-school,CB ,0.8572," Cedar Creek (Egg Harbor City, NJ)    ","['Rutgers', 'Purdue', 'Boston College', 'Massachusetts', 'Temple']",NJ
1116,Evan Simon,https://247sports.com/player/evan-simon-46050571/high-school,PRO ,0.8539," Manheim Central (Manheim, PA)      ","['Rutgers', 'Colorado', 'Bowling Green', 'Cincinnati', 'Connecticut', 'Lehigh', 'Massachusetts', 'Minnesota', 'Pittsburgh', 'Syracuse', 'Temple', 'Toledo', 'West Virginia', 'Boston College', 'Maryland', 'Mississippi State', 'Penn State', 'Virginia', 'Wisconsin']",PA
1117,Wesley Bailey,https://247sports.com/player/wesley-bailey-46053643/high-school,WDE ,0.8517," Clearwater Academy International (Clearwater, FL)                 ","['Rutgers', 'Illinois', 'Minnesota', 'West Virginia', 'Central Michigan', 'Eastern Kentucky', 'Eastern Michigan', 'Kansas State', 'Kent State', 'Miami (OH)', 'Toledo', 'UCF', 'USF', 'Virginia Tech', 'Washington State', 'Western Michigan', 'Penn State']",FL
1118,Robert Longerbeam,https://247sports.com/player/robert-longerbeam-46083367/high-school,ATH ,0.8457," T. C. Williams (Alexandria, VA)    ","['Rutgers', 'Temple', 'Buffalo', 'Elon', 'Kent State', 'Massachusetts', 'Ohio', 'Old Dominion', 'Towson']",VA
1119,Cedrice Paillant,https://247sports.com/player/cedrice-paillant-46097220/high-school,OT ,0.8445," Monroe College (New Rochelle, NY)    ",[],NY
1120,Victor Konopka,https://247sports.com/player/victor-konopka-46086870/high-school,SDE ,0.8376," Blair Academy (Blairstown, NJ)    ","['Rutgers', 'Virginia', 'Penn State', 'Temple']",NJ
1121,Tunde Fatukasi,https://247sports.com/player/tunde-fatukasi-46083819/high-school,OG ,0.8349," Erasmus Hall (Brooklyn, NY)    ","['Rutgers', 'Bowling Green', 'Buffalo', 'Massachusetts', 'New Hampshire', 'Stony Brook', 'Connecticut', 'Rutgers']",NY
1134,Brendon Lewis,https://247sports.com/player/brendon-lewis-46036862/high-school,DUAL ,0.8847," Melissa (Melissa, TX)                    ","['Colorado', 'Boston College', 'Houston', 'Kansas', 'Mississippi State', 'Missouri', 'Nebraska', 'Nevada', 'North Texas', 'SMU', 'Syracuse', 'TCU', 'Texas Tech', 'Vanderbilt', 'Washington State']",TX
1135,Jake Wray,https://247sports.com/player/jake-wray-46036881/high-school,OT ,0.8643," Marietta (Marietta, GA)                    ","['Colorado', 'Ohio State', 'Alabama', 'Arkansas', 'Colorado State', 'Florida', 'Florida State', 'Georgia', 'Illinois', 'Kentucky', 'Louisville', 'LSU', 'Memphis', 'Miami', 'Michigan', 'Michigan State', 'Mississippi State', 'Notre Dame', 'Ole Miss', 'Oregon', 'Pittsburgh', 'South Carolina', 'Tennessee', 'Texas', 'Texas A&M', 'Utah', 'Vanderbilt', 'Washington State', 'Washington State', 'Clemson', 'Memphis']",GA
1136,Carson Lee,https://247sports.com/player/carson-lee-46052719/high-school,OC ,0.8558," Cherry Creek (Englewood, CO)                    ","['Colorado', 'Arizona', 'Arizona State', 'Boise State', 'Colorado State', 'Duke', 'Indiana', 'Iowa State', 'Kansas', 'Kansas State', 'Michigan', 'Missouri', 'Nebraska', 'Oklahoma State', 'Purdue', 'Utah', 'Virginia', 'Washington State', 'Wyoming', 'Yale', 'Auburn', 'Texas A&M']",CO
1137,Guy Thomas,https://247sports.com/player/guy-thomas-80411/high-school,OLB ,0.8540000000000001," Coahoma C.C. (Clarksdale, MS)                    ","['Nebraska', 'Louisville', 'Pittsburgh', 'Alabama', 'Auburn', 'Colorado', 'FIU', 'Florida State', 'Georgia', 'Iowa State', 'Kentucky', 'LSU', 'Maryland', 'Miami', 'Michigan', 'Mississippi State', 'Missouri', 'NC State', 'Oregon State', 'South Carolina', 'Southern Miss', 'Syracuse', 'Temple', 'Toledo', 'UCF', 'USC', 'USF', 'West Virginia']",MS
1138,Alvin Williams,https://247sports.com/player/alvin-williams-46051892/high-school,WDE ,0.8518," Cedar Grove (Ellenwood, GA)                    ","['Colorado', 'Baylor', 'Central Michigan', 'Coastal Carolina', 'East Carolina', 'Florida Atlantic', 'Georgia State', 'Jacksonville State', 'Kansas State', 'Kent State', 'Kentucky', 'Liberty', 'Louisville', 'Memphis', 'Michigan State', 'Troy', 'Tulane', 'UAB', 'USF', 'Wake Forest', 'Western Kentucky', 'Georgia Tech', 'Wisconsin']",GA
1139,Justin Jackson,https://247sports.com/player/justin-jackson-46039931/high-school,SDE ,0.8440000000000001," Northwest Mississippi C.C. (Senatobia, MS)                    ","['Colorado', 'Liberty', 'Louisiana-Monroe', 'Troy', 'Mississippi State']",MS
1140,Jaylen Striker,https://247sports.com/player/jaylen-striker-46086717/high-school,CB ,0.8378," Independence C.C. (Independence, KS)                    ",[],KS
1141,Josh Watts,https://247sports.com/player/josh-watts-46093575/high-school,P ,0.8197," ProKick Australia (Australia, AUST)                    ",['Colorado'],AU
1158,Shane Illingworth,https://247sports.com/player/shane-illingworth-46047021/high-school,PRO ,0.9297," Norco (Norco, CA)    ","['Oklahoma State', 'Louisville', 'Arizona', 'Arizona State', 'Arkansas', 'Boston College', 'Colorado', 'Oregon State', 'San Jose State', 'Washington State', 'California', 'Hawaii', 'Notre Dame', 'UCLA', 'UNLV', 'USC']",CA
1159,Eli Russ,https://247sports.com/player/eli-russ-46051668/high-school,OG ,0.8722," Plainview (Ardmore, OK)    ","['Oklahoma State', 'North Texas', 'Texas Tech', 'Tulsa', 'Arkansas']",OK
1160,Quinton Stewart,https://247sports.com/player/quinton-stewart-46083717/high-school,TE ,0.8688," Salina Central (Salina, KS)    ","['Oklahoma State', 'Iowa State', 'Kansas']",KS
1161,Monroe Mills,https://247sports.com/player/monroe-mills-46057059/high-school,OT ,0.8377," Father Tolton (Columbia, MO)    ","['Oklahoma State', 'Arkansas State', 'Buffalo', 'Central Michigan', 'Columbia', 'Dartmouth', 'Eastern Michigan', 'Harvard', 'Illinois', 'Indiana', 'Indiana State', 'Iowa State', 'Kansas', 'Missouri', 'Northern Illinois', 'Northern Iowa', 'Pennsylvania', 'Rutgers', 'Toledo', 'Tulane', 'Western Illinois', 'Cincinnati', 'Duke', 'Kentucky', 'Louisville', 'Minnesota', 'Missouri', 'Nebraska', 'North Carolina', 'Ohio State', 'Ole Miss', 'Penn State', 'SMU', 'Texas', 'Toledo', 'Wisconsin', 'Wyoming']",MO
1162,Tyren Irby,https://247sports.com/player/tyren-irby-46093559/high-school,WDE ,0.8316," Northwest Mississippi C.C. (Senatobia, MS)  ",[],MS
1163,Nicolas Session,https://247sports.com/player/nicolas-session-46054063/high-school,S ,0.8282," East (Salt Lake City, UT)                  ","['Oklahoma State', 'Hawaii', 'Oregon State', 'Utah State', 'Brigham Young', 'Idaho State', 'Boise State', 'California', 'Kansas State', 'USC']",UT
1211,Turner Corcoran,https://247sports.com/player/turner-corcoran-46054132/high-school,OT ,0.9751," Lawrence Free State (Lawrence, KS)    ","['Nebraska', 'Auburn', 'Clemson', 'Georgia', 'Iowa State', 'Kansas', 'Kansas State', 'LSU', 'Michigan', 'Mississippi State', 'Missouri', 'Notre Dame', 'Ohio State', 'Oklahoma', 'Oklahoma State', 'Tennessee', 'Wisconsin', 'Alabama', 'Colorado', 'Louisville', 'UCLA', 'USC']",KS
1212,Henry Gray,https://247sports.com/player/henry-gray-46051388/high-school,S ,0.9064," Miami Central (Miami, FL)    ","['Nebraska', 'Miami', 'Alabama', 'Arkansas', 'Auburn', 'Baylor', 'Boston College', 'Clemson', 'Florida', 'Florida Atlantic', 'Florida State', 'Georgia', 'Georgia Tech', 'Kentucky', 'Louisville', 'Michigan', 'Ohio State', 'Ole Miss', 'Penn State', 'Pittsburgh', 'South Carolina', 'Syracuse', 'Tennessee', 'Texas A&M', 'Tulane', 'UAB', 'UCF', 'USF']",FL
1213,Jaiden Francois,https://247sports.com/player/jaiden-francois-46037035/high-school,S ,0.9047," South Dade (Homestead, FL)                    ","['Nebraska', 'Miami', 'Auburn', 'FIU', 'Florida A&M', 'Florida Atlantic', 'Florida State', 'Georgia', 'Indiana', 'LSU', 'Michigan', 'Ohio State', 'Oregon', 'Penn State', 'Syracuse', 'UAB', 'UCF', 'Florida']",FL
1214,Logan Smothers,https://247sports.com/player/logan-smothers-46051967/high-school,DUAL ,0.8976," Muscle Shoals  (Muscle Shoals, AL)    ","['Nebraska', 'Austin Peay', 'Louisville', 'Ole Miss', 'Southern Miss', 'Troy', 'UAB']",AL
1215,Alante Brown,https://247sports.com/player/alante-brown-46041257/high-school,WR ,0.8897," St. Thomas More (Prep) (Oakdale, CT)                    ","['Texas Tech', 'Florida Atlantic', 'Florida State', 'Miami (OH)', 'Ball State', 'Central Michigan', 'Cincinnati', 'Eastern Kentucky', 'Illinois State', 'Indiana State', 'Iowa State', 'Michigan State', 'Minnesota', 'Missouri', 'New Mexico', 'Northern Illinois', 'Pittsburgh', 'Southern Illinois', 'Temple', 'Toledo', 'Western Michigan', 'Wyoming', 'Tennessee']",CT
1216,Blaise Gunnerson,https://247sports.com/player/blaise-gunnerson-46056665/high-school,SDE ,0.8801," Kuemper Catholic School System (Carroll, IA)    ","['Nebraska', 'Iowa State', 'Iowa', 'Kansas State', 'Minnesota', 'South Dakota State']",IA
1217,Eteva Mauga-Clements,https://247sports.com/player/eteva-mauga-clements-46097169/high-school,OLB ,0.8688," Diablo Valley College (Pleasant Hill, CA)    ",,CA
1218,Jordon Riley,https://247sports.com/player/jordon-riley-75571/high-school,SDE ,0.8524," Garden City C.C.  (Garden City, KS)    ","['North Carolina', 'Tennessee', 'Auburn', 'East Carolina', 'Kentucky', 'NC State', 'Old Dominion', 'South Carolina', 'Wake Forest', 'Alabama', 'Duke', 'Florida', 'Florida State', 'Georgia', 'Oregon', 'Virginia Tech']",KS
1219,Isaac Gifford,https://247sports.com/player/isaac-gifford-46051030/high-school,S ,0.8434," Lincoln Southeast (Lincoln, NE)    ","['Nebraska', 'Army', 'Northern Iowa', 'Oregon State', 'Northwestern']",NE
1220,Tamon Lynum,https://247sports.com/player/tamon-lynum-46082028/high-school,CB ,0.8375," Evans (Orlando, FL)    ","['Nebraska', 'East Carolina', 'Kansas', 'Bryant', 'Coastal Carolina', 'Florida Atlantic', 'Georgia State', 'Illinois', 'Jacksonville State', 'Kent State', 'Liberty', 'Maryland', 'Mercer', 'Southern Miss', 'Tulsa', 'USF', 'UT Martin', 'Western Kentucky']",FL
1235,Elelyon Noa,https://247sports.com/player/elelyon-noa-46054046/high-school,RB ,0.8399," Helix (La Mesa, CA)                 ","['Utah State', 'Boise State', 'Hawaii', 'Idaho', 'Iowa State', 'Montana', 'Montana State', 'Nevada', 'New Mexico', 'San Diego State', 'South Dakota', 'Yale']",CA
1236,Xavion Steele,https://247sports.com/player/xavion-steele-46079398/high-school,CB ,0.8238," Fullerton College (Fullerton, CA)                    ","['Massachusetts', 'San Diego']",CA
1237,James Hansen,https://247sports.com/player/james-hansen-46097225/high-school,WDE ,0.7683," Riverside C.C. (Riverside, CA)                ",[],CA
1238,Stephen Kotsanlee,https://247sports.com/player/stephen-kotsanlee-46093896/high-school,P ,0.7396," ProKick Australia (Australia, AUST)                 ",['Utah State'],AU
1271,Gregory Brown,https://247sports.com/player/gregory-brown-46094642/high-school,OG ,0.8072," Shadow Creek (Pearland, TX)    ","['New Mexico', 'Army', 'Houston Baptist', 'Lamar', 'Navy', 'New Mexico State', 'Southern University']",TX
1272,Isaak Gutierrez,https://247sports.com/player/isaak-gutierrez-46053747/high-school,OG ,0.7912," Butte College (Oroville, CA)   ",[],CA
1273,Dion Hunter,https://247sports.com/player/dion-hunter-46099346/high-school,OLB ,0.7697," Cleveland (Rio Rancho, NM)   ",['New Mexico'],NM
1293,Braiden McGregor,https://247sports.com/player/braiden-mcgregor-46054251/high-school,SDE ,0.9472," Port Huron Northern (Port Huron, MI)                    ","['Michigan', 'Florida', 'Notre Dame', 'Akron', 'Alabama', 'California', 'Central Michigan', 'Clemson', 'Eastern Michigan', 'FIU', 'Florida State', 'Indiana', 'Iowa', 'Kentucky', 'Louisville', 'LSU', 'Miami', 'Michigan State', 'Minnesota', 'Missouri', 'Nebraska', 'North Carolina', 'Northern Illinois', 'Northwestern', 'Ohio State', 'Oregon', 'Penn State', 'Pittsburgh', 'Purdue', 'Syracuse', 'Toledo', 'Vanderbilt', 'Virginia', 'West Virginia', 'Western Michigan', 'Wisconsin']",MI
1294,Blake Corum,https://247sports.com/player/blake-corum-92992/high-school,RB ,0.9423," St. Frances Academy (Baltimore, MD)                    ","['Michigan', 'Ohio State', 'Baylor', 'Boston College', 'East Carolina', 'Georgia', 'Howard', 'Kentucky', 'LSU', 'Maryland', 'Massachusetts', 'Michigan State', 'Nebraska', 'North Carolina', 'Ole Miss', 'Pittsburgh', 'Purdue', 'Rutgers', 'South Carolina', 'Temple', 'Tennessee', 'Toledo', 'USC', 'Vanderbilt', 'Virginia', 'Virginia Tech', 'West Virginia', 'Wisconsin', 'Penn State']",MD
1295,Andre Seldon,https://247sports.com/player/andre-seldon-93977/high-school,CB ,0.93," Belleville (Belleville, MI)                    ","['Michigan', 'Bowling Green', 'Central Michigan', 'Iowa State', 'Kentucky', 'Maryland', 'Syracuse', 'Toledo', 'Western Michigan', 'Michigan State', 'Penn State']",MI
1296,Makari Paige,https://247sports.com/player/makari-paige-46048590/high-school,S ,0.911," West Bloomfield (West Bloomfield, MI)                  ","['Michigan', 'Kentucky', 'Ohio State', 'Penn State', 'Akron', 'Arizona', 'Arizona State', 'Boston College', 'Florida Atlantic', 'Indiana', 'Iowa', 'Maryland', 'Minnesota', 'Northern Illinois', 'Northwestern', 'Notre Dame', 'Oklahoma', 'Pittsburgh', 'Purdue', 'Rutgers', 'West Virginia', 'Western Michigan', 'Wisconsin', 'Michigan State', 'Pittsburgh']",MI
1297,Zak Zinter,https://247sports.com/player/zak-zinter-46056669/high-school,OG ,0.9065," Buckingham Browne & Nichols School (Cambridge, MA)                    ","['Michigan', 'Notre Dame', 'Auburn', 'Boston College', 'Dartmouth', 'Duke', 'Florida', 'Georgia Tech', 'Harvard', 'Iowa', 'Massachusetts', 'Miami', 'Michigan State', 'Nebraska', 'Northwestern', 'Ohio State', 'Oregon', 'Penn State', 'Pittsburgh', 'Princeton', 'Purdue', 'Rutgers', 'Syracuse', 'Tennessee', 'UCLA', 'Virginia', 'West Virginia', 'Yale', 'Connecticut', 'Maine', 'New Hampshire', 'Rhode Island', 'Stanford']",MA
1298,Nikhai Hill-Green,https://247sports.com/player/nikhai-hill-green-46051396/high-school,OLB ,0.8884," St. Frances Academy (Baltimore, MD)                    ","['Michigan', 'Akron', 'Army', 'Ball State', 'Boston College', 'Bowling Green', 'Cincinnati', 'Duke', 'Howard', 'Indiana', 'Liberty', 'Massachusetts', 'Minnesota', 'Nebraska', 'Ohio', 'Pittsburgh', 'Purdue', 'Syracuse', 'Temple', 'Toledo', 'Vanderbilt', 'Wake Forest', 'West Virginia', 'Wisconsin', 'Maryland', 'Ohio State', 'Penn State']",MD
1299,William Mohan,https://247sports.com/player/william-mohan-89135/high-school,ATH ,0.8816," Erasmus Hall (Brooklyn, NY)                    ","['Michigan', 'Boston College', 'Kent State', 'Massachusetts', 'Miami', 'Michigan State', 'Mississippi State', 'Ohio State', 'Penn State', 'Pittsburgh', 'Rutgers', 'Syracuse', 'Temple', 'Tennessee', 'Wisconsin', 'Oregon']",NY
1300,Aaron Lewis,https://247sports.com/player/aaron-lewis-46059082/high-school,SDE ,0.8809999999999999," Williamstown (Williamstown, NJ)                    ","['Michigan', 'West Virginia', 'Baylor', 'Boston College', 'Duke', 'Maryland', 'Miami', 'Nebraska', 'Ohio State', 'Penn State', 'Pittsburgh', 'Purdue', 'Rutgers', 'Syracuse', 'Temple', 'Tennessee', 'Texas A&M', 'Vanderbilt', 'Virginia', 'Virginia Tech', 'Wisconsin']",NJ
1338,Jordan Addison,https://247sports.com/player/jordan-addison-46057163/high-school,ATH ,0.9045," Tuscarora (Frederick, MD)    ","['Pittsburgh', 'Maryland', 'East Carolina', 'James Madison', 'Kent State', 'Massachusetts', 'Notre Dame', 'Old Dominion', 'South Carolina', 'Temple', 'Virginia', 'Wake Forest']",MD
1339,Israel Abanikanda,https://247sports.com/player/israel-abanikanda-46041602/high-school,RB ,0.8847," Abraham Lincoln (Brooklyn, NY)                  ","['Pittsburgh', 'Duke', 'Boston College', 'Buffalo', 'California', 'Fordham', 'Massachusetts', 'Purdue', 'Rutgers', 'Syracuse', 'Temple', 'Tennessee', 'Toledo', 'UAB', 'Vanderbilt', 'Virginia Tech', 'West Virginia', 'Baylor', 'Connecticut', 'Florida', 'Illinois', 'Maryland', 'Michigan', 'Notre Dame', 'Purdue', 'Wake Forest', 'Wisconsin']",NY
1340,Aydin Henningham,https://247sports.com/player/aydin-henningham-46037227/high-school,WR ,0.8662," Deerfield Beach (Deerfield Beach, FL)                  ","['Pittsburgh', 'Boston College', 'FIU', 'Florida', 'Florida Atlantic', 'Illinois', 'Iowa State', 'Kentucky', 'LSU', 'Minnesota', 'Mississippi State', 'Missouri', 'NC State', 'Ohio State', 'South Carolina', 'Syracuse', 'Temple', 'Tennessee', 'Virginia Tech', 'Miami']",FL
1341,Solomon DeShields,https://247sports.com/player/solomon-deshields-46051020/high-school,OLB ,0.8538," Millville (Millville, NJ)                  ","['Pittsburgh', 'Baylor', 'East Carolina', 'Iowa State', 'Kentucky', 'Maryland', 'Massachusetts', 'Memphis', 'Michigan State', 'Minnesota', 'Missouri', 'Oklahoma State', 'Oregon', 'Rutgers', 'SMU', 'Syracuse', 'Temple', 'West Virginia']",NJ
1342,Buddy Mack,https://247sports.com/player/buddy-mack-46059354/high-school,S ,0.8497," Byrnes (Duncan, SC)                ","['Pittsburgh', 'Charlotte', 'Air Force', 'Army', 'Campbell', 'Coastal Carolina', 'East Carolina', 'Eastern Kentucky', 'Furman', 'Gardner-Webb', 'Indiana', 'Liberty', 'Louisiana-Monroe', 'Memphis', 'Mercer', 'Miami (OH)', 'Navy', 'Temple', 'West Virginia', 'Western Carolina', 'Wofford', 'Appalachian State', 'Clemson', 'Duke', 'Florida', 'Georgia Tech', 'Kentucky', 'Michigan State', 'North Carolina', 'Notre Dame', 'Tennessee', 'The Citadel', 'Wake Forest']",SC
1356,Damarjhe Lewis,https://247sports.com/player/damarjhe-lewis-46049619/high-school,DT ,0.8668," Griffin (Griffin, GA)                    ","['Indiana', 'Auburn', 'Boston College', 'Florida State', 'Georgia Tech', 'Maryland', 'Miami', 'Ole Miss', 'Penn State', 'Tennessee', 'USF', 'West Virginia', 'Western Kentucky', 'Florida']",GA
1357,Caleb Murphy,https://247sports.com/player/caleb-murphy-46080444/high-school,WDE ,0.8559," West Washington (Campbellsburg, IN)                    ","['Indiana', 'Air Force', 'Ball State', 'Bowling Green', 'Central Michigan', 'Columbia', 'Dartmouth', 'Eastern Kentucky', 'Eastern Michigan', 'Harvard', 'Indiana State', 'Kent State', 'Northern Illinois', 'Ohio', 'Toledo', 'Western Illinois', 'Iowa']",IN
1358,Tim Baldwin Jr.,https://247sports.com/player/tim-baldwin-jr-46049635/high-school,RB ,0.8541," Patriot (Nokesville, VA)                    ","['Indiana', 'Michigan', 'Boston College', 'Charlotte', 'Georgia Tech', 'Howard', 'James Madison', 'Maryland', 'Northwestern', 'Old Dominion', 'Pittsburgh', 'Rutgers', 'South Carolina', 'Syracuse', 'Vanderbilt', 'Virginia', 'West Virginia', 'Clemson', 'Ohio State', 'Penn State', 'Virginia Tech', 'Wake Forest']",VA
