player_id,name,team,url,position,score,hometown,state
1260,Malik Welch,San Jose State,https://247sports.com/player/malik-welch-89958,CB ,0.8106,Long Beach,CA
1261,Lamar Barrett,San Jose State,https://247sports.com/player/lamar-barrett-46040229,OT ,0.81,Independence,KS
1262,Jalen Bainer,San Jose State,https://247sports.com/player/jalen-bainer-46082063,ATH ,0.8044,San Marcos,CA
1263,Elijah Lawson,San Jose State,https://247sports.com/player/elijah-lawson-46082399,ILB ,0.8043,Hayward,CA
1264,Zavion Reese,San Jose State,https://247sports.com/player/zavion-reese-46080311,CB ,0.8025,San Marcos,CA
1265,Grady Manley,San Jose State,https://247sports.com/player/grady-manley-46094364,SDE ,0.7932,Lincoln,CA
1266,Noah Wright,San Jose State,https://247sports.com/player/noah-wright-46096720,DT ,0.79,Visalia,CA
1267,Tre Smith,San Jose State,https://247sports.com/player/tre-smith-46085764,WDE ,0.7897,Mesa,AZ
1268,Chance Johnson,San Jose State,https://247sports.com/player/chance-johnson-46097541,S ,0.7897,Spring Valley,CA
1269,Sam Olson,San Jose State,https://247sports.com/player/sam-olson-46097491,TE ,0.7831,Visalia,CA
1270,Dion Leonard,San Jose State,https://247sports.com/player/dion-leonard-93161,OLB ,0.7783,Los Altos,CA
1271,Gregory Brown,New Mexico,https://247sports.com/player/gregory-brown-46094642/high-school,OG ,0.8072,Pearland,TX
1273,Dion Hunter,New Mexico,https://247sports.com/player/dion-hunter-46099346/high-school,OLB ,0.7697,Rio Rancho,NM
1274,Nathaniel Jones,New Mexico,https://247sports.com/player/nathaniel-jones-46041709,RB ,0.8743,Bellflower,CA
1275,Leke Asenuga,New Mexico,https://247sports.com/player/leke-asenuga-46080751,OC ,0.8499,Richmond,TX
1276,Jermarques Bailey,New Mexico,https://247sports.com/player/jermarques-bailey-46048581,OG ,0.8355,Humble,TX
1277,Bobby Wooden,New Mexico,https://247sports.com/player/bobby-wooden-46098072,WR ,0.8298,Pearland,TX
1278,OJ Bartley,New Mexico,https://247sports.com/player/oj-bartley-46098158,SDE ,0.8235,Stockton,CA
1279,Elijah Queen,New Mexico,https://247sports.com/player/elijah-queen-46048411,WR ,0.8198,Harbor City,CA
1280,Donald Jones,New Mexico,https://247sports.com/player/donald-jones-46099425,CB ,0.8198,Baton Rouge,LA
1281,Quinn Potts,New Mexico,https://247sports.com/player/quinn-potts-46081507,S ,0.8154,Compton,CA
1282,Ian Shewell,New Mexico,https://247sports.com/player/ian-shewell-46098822,DT ,0.8123,Gilbert,AZ
1283,Elijah Lash,New Mexico,https://247sports.com/player/elijah-lash-46096431,ATH ,0.8072,Walnut Creek,CA
1284,Conner Kinslow,New Mexico,https://247sports.com/player/conner-kinslow-46082914,TE ,0.8053,Katy,TX
1285,Jace Taylor,New Mexico,https://247sports.com/player/jace-taylor-46083116,WR ,0.8011,Lake Havasu City,AZ
1286,Ray Leutele,New Mexico,https://247sports.com/player/ray-leutele-46094974,ILB ,0.7998,Santa Ana,CA
1287,Connor Witthoft,New Mexico,https://247sports.com/player/connor-witthoft-46085749,TE ,0.7897,Tucson,AZ
1288,Bryce Santana,New Mexico,https://247sports.com/player/bryce-santana-46097157,SDE ,0.7897,Los Lunas,NM
1289,Semaj Sims,New Mexico,https://247sports.com/player/semaj-sims-46099264,S ,0.78,Oakland,CA
1290,Tavian Combs,New Mexico,https://247sports.com/player/tavian-combs-46094112,S ,0.7797,Canyon,TX
1291,Darius McCray,New Mexico,https://247sports.com/player/darius-mccray-46079171,RB ,0.7697,Fresno,CA
1292,AJ Odums,New Mexico,https://247sports.com/player/aj-odums-46098448,CB ,0.7697,Houston,TX
1293,Braiden McGregor,Michigan,https://247sports.com/player/braiden-mcgregor-46054251/high-school,SDE ,0.9472,Port Huron,MI
1294,Blake Corum,Michigan,https://247sports.com/player/blake-corum-92992/high-school,RB ,0.9423,Baltimore,MD
1295,Andre Seldon,Michigan,https://247sports.com/player/andre-seldon-93977/high-school,CB ,0.93,Belleville,MI
1296,Makari Paige,Michigan,https://247sports.com/player/makari-paige-46048590/high-school,S ,0.911,West Bloomfield,MI
1297,Zak Zinter,Michigan,https://247sports.com/player/zak-zinter-46056669/high-school,OG ,0.9065,Cambridge,MA
1298,Nikhai Hill-Green,Michigan,https://247sports.com/player/nikhai-hill-green-46051396/high-school,OLB ,0.8884,Baltimore,MD
1299,William Mohan,Michigan,https://247sports.com/player/william-mohan-89135/high-school,ATH ,0.8816,Brooklyn,NY
1300,Aaron Lewis,Michigan,https://247sports.com/player/aaron-lewis-46059082/high-school,SDE ,0.8809999999999999,Williamstown,NJ
1301,A.J. Henning,Michigan,https://247sports.com/player/a-j-henning-46047161,WR ,0.9548,Frankfort,IL
1302,Kalel Mullings,Michigan,https://247sports.com/player/kalel-mullings-46038392,OLB ,0.9333,Milton,MA
1303,Jordan Morant,Michigan,https://247sports.com/player/jordan-morant-46040100,S ,0.9294,Oradell,NJ
1304,Darion Green-Warren,Michigan,https://247sports.com/player/darion-green-warren-46038102,CB ,0.9233,Harbor City,CA
1305,RJ Moten,Michigan,https://247sports.com/player/rj-moten-46080101,S ,0.9083,Delran,NJ
1306,Jaylen Harrell,Michigan,https://247sports.com/player/jaylen-harrell-46042851,WDE ,0.9003,Tampa,FL
1307,Osman Savage,Michigan,https://247sports.com/player/osman-savage-46041191,OLB ,0.8994,Baltimore,MD
1308,Jeffrey Persi,Michigan,https://247sports.com/player/jeffrey-persi-46058191,OT ,0.8958,San Juan Capistrano,CA
1309,Roman Wilson,Michigan,https://247sports.com/player/roman-wilson-46043085,WR ,0.8928,Honolulu,HI
1310,Matthew Hibner,Michigan,https://247sports.com/player/matthew-hibner-46083926,TE ,0.8884,Burke,VA
1311,Reece Atteberry,Michigan,https://247sports.com/player/reece-atteberry-46051579,OC ,0.883,Aurora,CO
1312,Cornell Wheeler,Michigan,https://247sports.com/player/cornell-wheeler-46048480,ILB ,0.8809999999999999,West Bloomfield,MI
1313,Eamonn Dennis,Michigan,https://247sports.com/player/eamonn-dennis-46057139,ATH ,0.8796,Shrewsbury,MA
1314,Kris Jenkins,Michigan,https://247sports.com/player/kris-jenkins-46059214,SDE ,0.8776,Olney,MD
1315,Dan Villari,Michigan,https://247sports.com/player/dan-villari-46083788,PRO ,0.8464,Massapequa,NY
1316,Daemon Hill,Central Michigan,https://247sports.com/player/daemon-hill-46084293,CB ,0.8453,Palmetto,FL
1317,Nahree Biggins,Central Michigan,https://247sports.com/player/nahree-biggins-46052019,WR ,0.8287,Hillside,NJ
1318,Myles Bailey,Central Michigan,https://247sports.com/player/myles-bailey-46057239,RB ,0.8274,North Brunswick,NJ
1319,Keegan Smith,Central Michigan,https://247sports.com/player/keegan-smith-46057685,OG ,0.8234,Jackson,MI
1320,Davis Heinzen,Central Michigan,https://247sports.com/player/davis-heinzen-46051780,TE ,0.8192,Manitowoc,WI
1321,Tyler Pape,Central Michigan,https://247sports.com/player/tyler-pape-46083686,PRO ,0.8118,Parma,MI
1322,Donte Kent,Central Michigan,https://247sports.com/player/donte-kent-46080765,ATH ,0.8098,Harrisburg,PA
1323,Braden Doyle,Central Michigan,https://247sports.com/player/braden-doyle-46059497,OG ,0.8064,Green Bay,WI
1324,Jason Williams,Central Michigan,https://247sports.com/player/jason-williams-46097552,DT ,0.8064,Ocoee,FL
1325,Zahir Swann,Central Michigan,https://247sports.com/player/zahir-swann-46057240,WR ,0.8029999999999999,Irvington,NJ
1326,Lawaia Brown,Central Michigan,https://247sports.com/player/lawaia-brown-46079100,ILB ,0.8024,Honolulu,HI
1327,Ronald Novosedliak,Central Michigan,https://247sports.com/player/ronald-novosedliak-46085970,OT ,0.8022,Pittsburgh,PA
1328,Kyle Moretti,Central Michigan,https://247sports.com/player/kyle-moretti-46080034,ILB ,0.8004,Arvada,CO
1329,Marion Lukes,Central Michigan,https://247sports.com/player/marion-lukes-46059286,APB ,0.7991,Charlestown,IN
1330,Ke''Andre Collins,Central Michigan,https://247sports.com/player/keandre-collins-46097550,WR ,0.7902,Sarasota,FL
1331,Alec Ward,Central Michigan,https://247sports.com/player/alec-ward-46081447,WR ,0.7901,Bloomfield Hills,MI
1332,Marcus Romboli,Central Michigan,https://247sports.com/player/marcus-romboli-46097551,SDE ,0.7898,Deerfield,MA
1333,Mitchel Collier,Central Michigan,https://247sports.com/player/mitchel-collier-46083985,TE ,0.7889,Columbus,IN
1334,Jonathan Decker,Central Michigan,https://247sports.com/player/jonathan-decker-46087003,SDE ,0.7697,Elkhart,IN
1335,Jayden Cray,Central Michigan,https://247sports.com/player/jayden-cray-46085394,OLB ,0.763,Sarasota,FL
1337,Travon Walker,Central Michigan,https://247sports.com/player/travon-walker-46085966,WR ,0.7972,Akron,OH
1338,Jordan Addison,Pittsburgh,https://247sports.com/player/jordan-addison-46057163/high-school,ATH ,0.9045,Frederick,MD
1339,Israel Abanikanda,Pittsburgh,https://247sports.com/player/israel-abanikanda-46041602/high-school,RB ,0.8847,Brooklyn,NY
1340,Aydin Henningham,Pittsburgh,https://247sports.com/player/aydin-henningham-46037227/high-school,WR ,0.8662,Deerfield Beach,FL
1341,Solomon DeShields,Pittsburgh,https://247sports.com/player/solomon-deshields-46051020/high-school,OLB ,0.8538,Millville,NJ
1342,Buddy Mack,Pittsburgh,https://247sports.com/player/buddy-mack-46059354/high-school,S ,0.8497,Duncan,SC
1343,Dayon Hayes,Pittsburgh,https://247sports.com/player/dayon-hayes-46082054,SDE ,0.8967,Pittsburgh,PA
1344,Rashad Battle,Pittsburgh,https://247sports.com/player/rashad-battle-46056183,CB ,0.8795,Fairburn,GA
1345,Jaylon Barden,Pittsburgh,https://247sports.com/player/jaylon-barden-46054280,WR ,0.878,Macon,GA
1346,Branson Taylor,Pittsburgh,https://247sports.com/player/branson-taylor-46079939,OT ,0.8768,Elyria,OH
1347,Jahvante Royal,Pittsburgh,https://247sports.com/player/jahvante-royal-46051550,S ,0.8757,Fort Lauderdale,FL
1348,Bangally Kamara,Pittsburgh,https://247sports.com/player/bangally-kamara-46056135,OLB ,0.8727,Akron,OH
1349,Michael Statham,Pittsburgh,https://247sports.com/player/michael-statham-46057170,OT ,0.8635,Baltimore,MD
1350,AJ Roberts,Pittsburgh,https://247sports.com/player/aj-roberts-46077063,OLB ,0.8485,Staten Island,NY
1351,Emmanuel Belgrave,Pittsburgh,https://247sports.com/player/emmanuel-belgrave-46055221,WDE ,0.845,Miami,FL
1352,Samuel Williams,Pittsburgh,https://247sports.com/player/samuel-williams-46083310,WDE ,0.8444,Fort Lauderdale,FL
1353,Hunter Sellers,Pittsburgh,https://247sports.com/player/hunter-sellers-46050450,CB ,0.8376,Atlanta,GA
1354,Daniel Moraga,Pittsburgh,https://247sports.com/player/daniel-moraga-90001,TE ,0.8195,Ventura,CA
1355,Ben Sauls,Pittsburgh,https://247sports.com/player/ben-sauls-46085565,K ,0.7959,Tipp City,OH
1356,Damarjhe Lewis,Indiana,https://247sports.com/player/damarjhe-lewis-46049619/high-school,DT ,0.8668,Griffin,GA
1357,Caleb Murphy,Indiana,https://247sports.com/player/caleb-murphy-46080444/high-school,WDE ,0.8559,Campbellsburg,IN
1358,Tim Baldwin Jr.,Indiana,https://247sports.com/player/tim-baldwin-jr-46049635/high-school,RB ,0.8541,Nokesville,VA
1359,Dexter Williams II,Indiana,https://247sports.com/player/dexter-williams-ii-46084717/high-school,DUAL ,0.8511,Macon,GA
1360,Luke Wiginton,Indiana,https://247sports.com/player/luke-wiginton-46076727/high-school,OT ,0.8451,Fort Wayne,IN
1362,Ty Wise,Indiana,https://247sports.com/player/ty-wise-46052927/high-school,OLB ,0.8423,Carmel,IN
1363,Cameron Knight,Indiana,https://247sports.com/player/cameron-knight-46058302/high-school,OG ,0.8167,Noblesville,IN
1364,Rashawn Williams,Indiana,https://247sports.com/player/rashawn-williams-93980,WR ,0.8928,Detroit,MI
1365,Kahlil Benson,Indiana,https://247sports.com/player/kahlil-benson-46081236,OG ,0.8647,Southaven,MS
1366,Lem Watley-Neely,Indiana,https://247sports.com/player/lem-watley-neely-46048513,CB ,0.8539,Harper Woods,MI
1367,David Baker,Indiana,https://247sports.com/player/david-baker-46055797,WR ,0.8538,Indianapolis,IN
1368,Christopher Keys,Indiana,https://247sports.com/player/christopher-keys-46085400,CB ,0.8535,Collins,MS
1369,Jalen Mayala,Indiana,https://247sports.com/player/jalen-mayala-46057838,WDE ,0.853,Lawrenceville,GA
1370,AJ Barner,Indiana,https://247sports.com/player/aj-barner-46085166,TE ,0.8490000000000001,Aurora,OH
1371,Bryson Bonds,Indiana,https://247sports.com/player/bryson-bonds-46038006,S ,0.8478,Crowley,TX
1372,Brady Feeney,Indiana,https://247sports.com/player/brady-feeney-46047232,OG ,0.8444,Saint Louis,MO
1373,Javon Swinton,Indiana,https://247sports.com/player/javon-swinton-46035460,ATH ,0.8362,Stafford,VA
1374,Randy Holtz,Indiana,https://247sports.com/player/randy-holtz-46049468,OT ,0.8255,Fort Wayne,IN
1375,Latarie Kinsler,Syracuse,https://247sports.com/player/latarie-kinsler-46047566/high-school,WDE ,0.8675,Pahokee,FL
1376,Stefon Thompson,Syracuse,https://247sports.com/player/stefon-thompson-46057247/high-school,ILB ,0.8497,Charlotte,NC
1377,Ja''Vontae Williams,Syracuse,https://247sports.com/player/javontae-williams-46056520/high-school,WR ,0.8484,Belle Glade,FL
1378,Robert Hanna,Syracuse,https://247sports.com/player/robert-hanna-46056289,S ,0.8646,Miami,FL
1379,Damien Alford,Syracuse,https://247sports.com/player/damien-alford-46082245,WR ,0.8633,Hollywood,FL
1380,Steven Mahar,Syracuse,https://247sports.com/player/steven-mahar-46081418,TE ,0.8606,Rochester,NY
1381,Sean Tucker,Syracuse,https://247sports.com/player/sean-tucker-46058822,RB ,0.8593,Towson,MD
1382,Garth Barclay,Syracuse,https://247sports.com/player/garth-barclay-46082560,OT ,0.8552,York,PA
1383,Ben LaBrosse,Syracuse,https://247sports.com/player/ben-labrosse-46083512,S ,0.8552,Montreal,QC
1384,Marlowe Wax,Syracuse,https://247sports.com/player/marlowe-wax-46054791,RB ,0.8451,Baltimore,MD
1385,Justin Barron,Syracuse,https://247sports.com/player/justin-barron-46047651,ATH ,0.8431,Suffield,CT
1386,Jahad Carter,Syracuse,https://247sports.com/player/jahad-carter-46042794,ATH ,0.8425,Matthews,NC
1387,Kevin Lemieux,Syracuse,https://247sports.com/player/kevin-lemieux-46058446,SDE ,0.8424,Byfield,MA
1388,Trebor Pena,Syracuse,https://247sports.com/player/trebor-pena-46085837,ATH ,0.8390000000000001,Oakhurst,NJ
1389,Leon Lowery,Syracuse,https://247sports.com/player/leon-lowery-46081801,WDE ,0.8385,North Brunswick,NJ
1390,Joshua Ilaoa,Syracuse,https://247sports.com/player/joshua-ilaoa-46082852,DT ,0.8281,Charlotte,NC
1391,Chase Atkinson,Syracuse,https://247sports.com/player/chase-atkinson-46084065,S ,0.8281,Blythewood,SC
1392,Dillon Markiewicz,Syracuse,https://247sports.com/player/dillon-markiewicz-46082486,PRO ,0.8255,McKinney,TX
1393,James Williams,Syracuse,https://247sports.com/player/james-williams-46085687,K ,0.8162,Athens,GA
1394,Jacobian Morgan,Syracuse,https://247sports.com/player/jacobian-morgan-46098722,PRO ,0.8152,Canton,MS
1395,Mark Petry,Syracuse,https://247sports.com/player/mark-petry-46093955,OT ,0.8066,Iowa Falls,IA
1396,Maximilian Mang,Syracuse,https://247sports.com/player/maximilian-mang-46085901,TE ,0.7949,Germany,GE
1397,Harrison Bailey,Tennessee,https://247sports.com/player/harrison-bailey-83301/high-school,PRO ,0.9558,Marietta,GA
1398,Dominic Bailey,Tennessee,https://247sports.com/player/dominic-bailey-46053621/high-school,DT ,0.9182,Baltimore,MD
1399,Cooper Mays,Tennessee,https://247sports.com/player/cooper-mays-45573208/high-school,OC ,0.9002,Knoxville,TN
1400,Jimmy Holiday,Tennessee,https://247sports.com/player/jimmy-holiday-46051110/high-school,ATH ,0.8755,Madison,MS
1401,Keshawn Lawrence,Tennessee,https://247sports.com/player/keshawn-lawrence-46036849,S ,0.9649,Nashville,TN
1402,Omari Thomas,Tennessee,https://247sports.com/player/omari-thomas-46048092,DT ,0.958,Memphis,TN
1403,Malachi Wideman,Tennessee,https://247sports.com/player/malachi-wideman-46046942,WR ,0.9492,Venice,FL
1404,Tyler Baron,Tennessee,https://247sports.com/player/tyler-baron-46036850,SDE ,0.9489,Knoxville,TN
1405,Jalin Hyatt,Tennessee,https://247sports.com/player/jalin-hyatt-46056575,WR ,0.9218,Irmo,SC
1406,Jimmy Calloway,Tennessee,https://247sports.com/player/jimmy-calloway-46079871,WR ,0.9197,Morrow,GA
1407,Len''Neth Whitehead,Tennessee,https://247sports.com/player/lenneth-whitehead-46054157,ILB ,0.9189,Athens,GA
1408,Morven Joseph,Tennessee,https://247sports.com/player/morven-joseph-46059010,WDE ,0.9106,Lakeland,FL
1409,Bryson Eason,Tennessee,https://247sports.com/player/bryson-eason-46037377,ILB ,0.8993,Memphis,TN
1410,Martavius French,Tennessee,https://247sports.com/player/martavius-french-46052714,ILB ,0.8959,Memphis,TN
1411,Damarcus Beckwith,Tennessee,https://247sports.com/player/damarcus-beckwith-46079801,ATH ,0.8884,Florence,AL
1412,Doneiko Slaughter,Tennessee,https://247sports.com/player/doneiko-slaughter-46059038,S ,0.8808,Roswell,GA
1413,Javontez Spraggins,Tennessee,https://247sports.com/player/javontez-spraggins-46055680,OC ,0.8747,East Saint Louis,IL
1414,Tamarion McDonald,Tennessee,https://247sports.com/player/tamarion-mcdonald-46056639,OLB ,0.872,Memphis,TN
1415,Jabari Small,Tennessee,https://247sports.com/player/jabari-small-46047290,APB ,0.8688,Memphis,TN
1416,Reginald Perry,Tennessee,https://247sports.com/player/reginald-perry-46053590,DT ,0.8647,Fairfield,AL
1417,James Robinson,Tennessee,https://247sports.com/player/james-robinson-46053866,OG ,0.8646,Montgomery,AL
1418,Tee Hodge,Tennessee,https://247sports.com/player/tee-hodge-46056897,RB ,0.8593,Maryville,TN
1419,Will Albright,Tennessee,https://247sports.com/player/will-albright-46056760,LS ,0.7706,Greeneville,TN
1420,Kendall Milton,Georgia,https://247sports.com/player/kendall-milton-46041050/high-school,RB ,0.974,Clovis,CA
1421,Jalen Kimber,Georgia,https://247sports.com/player/jalen-kimber-46048842/high-school,CB ,0.9537,Arlington,TX
1422,Major Burns,Georgia,https://247sports.com/player/major-burns-46055558/high-school,S ,0.9261,Baton Rouge,LA
1423,Carson Beck,Georgia,https://247sports.com/player/carson-beck-46053141/high-school,PRO ,0.9098,Jacksonville,FL
1424,Justin Robinson,Georgia,https://247sports.com/player/justin-robinson-46058884/high-school,WR ,0.8998,Mcdonough,GA
1425,Warren Brinson,Georgia,https://247sports.com/player/warren-brinson-46057836/high-school,DT ,0.8978,Bradenton,FL
1426,Kelee Ringo,Georgia,https://247sports.com/player/kelee-ringo-46047125,CB ,0.9976,Scottsdale,AZ
1427,Broderick Jones,Georgia,https://247sports.com/player/broderick-jones-46051865,OT ,0.9947,Lithonia,GA
1428,Jalen Carter,Georgia,https://247sports.com/player/jalen-carter-46042405,DT ,0.9913,Apopka,FL
1429,Darnell Washington,Georgia,https://247sports.com/player/darnell-washington-46048728,ATH ,0.9894,Las Vegas,NV
1430,Mekhail Sherman,Georgia,https://247sports.com/player/mekhail-sherman-46043181,OLB ,0.9833,Washington,DC
1431,Tate Ratledge,Georgia,https://247sports.com/player/tate-ratledge-94238,OT ,0.9822,Rome,GA
1432,Marcus Rosemy,Georgia,https://247sports.com/player/marcus-rosemy-46043121,WR ,0.9737,Fort Lauderdale,FL
1433,Arian Smith,Georgia,https://247sports.com/player/arian-smith-46052428,WR ,0.9723,Lakeland,FL
1434,Sedrick Van Pran,Georgia,https://247sports.com/player/sedrick-van-pran-46052225,OC ,0.9715,New Orleans,LA
1435,Jermaine Burton,Georgia,https://247sports.com/player/jermaine-burton-46039009,WR ,0.9649,Calabasas,CA
1436,Chad Lindberg,Georgia,https://247sports.com/player/chad-lindberg-46047350,OT ,0.9367,League City,TX
1437,Nazir Stackhouse,Georgia,https://247sports.com/player/nazir-stackhouse-46045556,DT ,0.9098,Decatur,GA
1438,Daijun Edwards,Georgia,https://247sports.com/player/daijun-edwards-46040402,RB ,0.9025,Moultrie,GA
1439,Austin Blaske,Georgia,https://247sports.com/player/austin-blaske-46081392,OT ,0.8759,Guyton,GA
1440,Daran Branch,Georgia,https://247sports.com/player/daran-branch-46054701,CB ,0.8668,Amite,LA
1441,Devin Willock,Georgia,https://247sports.com/player/devin-willock-46051802,OT ,0.8573,Paramus,NJ
1442,Ladd McConkey,Georgia,https://247sports.com/player/ladd-mcconkey-46084972,WR ,0.8485,Chatsworth,GA
1443,Cameron Kinnie,Georgia,https://247sports.com/player/cameron-kinnie-46056021,DT ,0.8343,Suwanee,GA
1444,Jared Zirkel,Georgia,https://247sports.com/player/jared-zirkel-46085595,K ,0.8263,Kerrville,TX
1445,Qian Magwood,Ball State,https://247sports.com/player/qian-magwood-46057814,WR ,0.8525,Columbus,OH
1446,Latrell Fordham,Ball State,https://247sports.com/player/latrell-fordham-46049008,ATH ,0.8287,Davison,MI
1447,Brayden Evans,Ball State,https://247sports.com/player/brayden-evans-46085602,S ,0.8254,Mooresville,IN
1448,Joshua Tarango,Ball State,https://247sports.com/player/joshua-tarango-46040504,DT ,0.825,Fullerton,CA
1449,Donovan Marcus,Ball State,https://247sports.com/player/donovan-marcus-46056304,RB ,0.8227,Brownsburg,IN
1450,Mark Brownlee,Ball State,https://247sports.com/player/mark-brownlee-46081546,RB ,0.8212,Elkhart,IN
1451,Tommy Lorincz,Ball State,https://247sports.com/player/tommy-lorincz-46081137,OT ,0.8140000000000001,Avon,OH
1452,Dalton Elrod,Ball State,https://247sports.com/player/dalton-elrod-46083937,ILB ,0.8126,Hartland,WI
1453,Nate Pedraza,Ball State,https://247sports.com/player/nate-pedraza-46076836,SDE ,0.8029999999999999,Rolling Meadows,IL
1454,Nathan Reichert,Ball State,https://247sports.com/player/nathan-reichert-46085597,SDE ,0.8023,Lewistown,OH
1455,Aaron Porter,Ball State,https://247sports.com/player/aaron-porter-46085671,OG ,0.7989,Independence,MO
1456,Justin Campbell,Ball State,https://247sports.com/player/justin-campbell-46097901,WR ,0.7984,Alpharetta,GA
1457,Julian McBride,Ball State,https://247sports.com/player/julian-mcbride-46080473,DT ,0.7976,Saint Louis,MO
1458,Kevin Meeder,Ball State,https://247sports.com/player/kevin-meeder-46097154,OT ,0.7944,Harmony,PA
1459,Ryan Lezon,Ball State,https://247sports.com/player/ryan-lezon-46084948,ATH ,0.7859,Indianapolis,IN
1460,Keionte Newson,Ball State,https://247sports.com/player/keionte-newson-46085317,OLB ,0.7848,Murfreesboro,TN
1461,Ethan Crowe,Ball State,https://247sports.com/player/ethan-crowe-46093620,OC ,0.7834,Greenwood,IN
1462,Corey Stewart,Ball State,https://247sports.com/player/corey-stewart-46076593,OT ,0.7827,Nashville,TN
1463,Austin Hill,Ball State,https://247sports.com/player/austin-hill-46085330,WR ,0.7806,Yorktown,IN
1464,Jack Blanco,Ball State,https://247sports.com/player/jack-blanco-46097959,S ,0.77,San Diego,CA
1465,Lucas Borrow,Ball State,https://247sports.com/player/lucas-borrow-46099315,P ,0.7396,Australia,AU
1466,Michael Mayer,Notre Dame,https://247sports.com/player/michael-mayer-46050106,TE ,0.9835,Alexandria,KY
1467,Jordan Johnson,Notre Dame,https://247sports.com/player/jordan-johnson-46050063,WR ,0.9825,Saint Louis,MO
1468,Chris Tyree,Notre Dame,https://247sports.com/player/chris-tyree-85374,APB ,0.9683,Chester,VA
1469,Tosh Baker,Notre Dame,https://247sports.com/player/tosh-baker-46059194,OT ,0.9552,Phoenix,AZ
1470,Jordan Botelho,Notre Dame,https://247sports.com/player/jordan-botelho-46053425,ILB ,0.9481,Honolulu,HI
1471,Michael Carmody,Notre Dame,https://247sports.com/player/michael-carmody-46051689,OT ,0.9355,Mars,PA
1472,Rylie Mills,Notre Dame,https://247sports.com/player/rylie-mills-46051962,SDE ,0.9306,Lake Forest,IL
1473,Drew Pyne,Notre Dame,https://247sports.com/player/drew-pyne-88572,PRO ,0.9166,New Canaan,CT
1474,Kevin Bauman,Notre Dame,https://247sports.com/player/kevin-bauman-46047887,TE ,0.913,Red Bank,NJ
1475,Xavier Watts,Notre Dame,https://247sports.com/player/xavier-watts-46052273,WR ,0.8884,Omaha,NE
1476,Aidan Keanaaina,Notre Dame,https://247sports.com/player/aidan-keanaaina-46053150,DT ,0.8871,Denver,CO
1477,Caleb Offord,Notre Dame,https://247sports.com/player/caleb-offord-46079053,CB ,0.8776,Southaven,MS
1478,Ramon Henderson,Notre Dame,https://247sports.com/player/ramon-henderson-46058481,ATH ,0.8706,Bakersfield,CA
1479,Clarence Lewis,Notre Dame,https://247sports.com/player/clarence-lewis-46056956,CB ,0.8647,Middletown,NJ
1480,Jay Brunelle,Notre Dame,https://247sports.com/player/jay-brunelle-46057567,WR ,0.8627,Shrewsbury,MA
1481,Alexander Ehrensberger,Notre Dame,https://247sports.com/player/alexander-ehrensberger-46076819,SDE ,0.8412,Germany,GE
1482,Alex Peitsch,Notre Dame,https://247sports.com/player/alex-peitsch-46059241,LS ,0.8029999999999999,Washington,DC
1483,Devyn Curtis,Middle Tennessee State,https://247sports.com/player/devyn-curtis-46054916,ILB ,0.8633,Brentwood,TN
1484,Deidrick Stanley,Middle Tennessee State,https://247sports.com/player/deidrick-stanley-46050426,ATH ,0.8553,Hollywood,FL
1485,Drew Francis,Middle Tennessee State,https://247sports.com/player/drew-francis-46052772,OLB ,0.8485,Knoxville,TN
1486,Frank Peasant,Middle Tennessee State,https://247sports.com/player/frank-peasant-46052245,OLB ,0.8366,Pensacola,FL
1487,Tyrece Edwards,Middle Tennessee State,https://247sports.com/player/tyrece-edwards-46053348,WDE ,0.8322,Knoxville,TN
1488,Davon Martin,Middle Tennessee State,https://247sports.com/player/davon-martin-46094100,CB ,0.8305,Orlando,FL
1489,James Shellman,Middle Tennessee State,https://247sports.com/player/james-shellman-46059274,ATH ,0.8301,Savannah,GA
1490,Ralph Mency,Middle Tennessee State,https://247sports.com/player/ralph-mency-46080607,SDE ,0.8269,Jacksonville,FL
1491,Jaylin Lane,Middle Tennessee State,https://247sports.com/player/jaylin-lane-46093950,WR ,0.8265,Clover,SC
1492,Johnathan Butler,Middle Tennessee State,https://247sports.com/player/johnathan-butler-46097584,ILB ,0.8156,Freeport,IL
1493,Lance Robinson,Middle Tennessee State,https://247sports.com/player/lance-robinson-46085889,SDE ,0.8154,Camilla,GA
1494,Bryce Bailey,Middle Tennessee State,https://247sports.com/player/bryce-bailey-46086112,ATH ,0.8147,Cochran,GA
1495,JaMichael Thompson,Middle Tennessee State,https://247sports.com/player/jamichael-thompson-46059564,WR ,0.8092,Pinson,AL
1496,Evian Irving,Middle Tennessee State,https://247sports.com/player/evian-irving-46058255,OLB ,0.8078,Vero Beach,FL
1497,Parker Rogers,Middle Tennessee State,https://247sports.com/player/parker-rogers-46085894,OT ,0.8029999999999999,Leesburg,GA
1498,Vincent Dinkins,Middle Tennessee State,https://247sports.com/player/vincent-dinkins-46097586,SDE ,0.7996,Marietta,GA
1499,Conner Griffin,Middle Tennessee State,https://247sports.com/player/conner-griffin-46083222,OG ,0.7976,Gray,GA
1500,Wilson Kelly,Middle Tennessee State,https://247sports.com/player/wilson-kelly-46038341,DT ,0.7841,Danville,KY
1501,Zoe Roberts,Middle Tennessee State,https://247sports.com/player/zoe-roberts-46081949,WR ,0.8139,Perry,FL
1502,Terry Fields,Middle Tennessee State,https://247sports.com/player/terry-fields-46086244,WR ,0.8078,Bluffton,SC
